              Started ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;           additional 
                      ;         % Free Space ;         % Free Space ;         % Free Space ;         % Free Space ;         % Free Space ;         % Free Space ;                      
                      ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;                      
                      ;               _Total ;                   C: ;                   F: ;                   D: ;                   E: ;      HarddiskVolume1 ;                      
              524.917 ;               14.226 ;                2.276 ;               19.487 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.103840239.json.gz 
              525.083 ;               14.226 ;                2.278 ;               19.487 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.104841171.json.gz 
              525.250 ;               14.226 ;                2.276 ;               19.487 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.105842837.json.gz 
              525.417 ;               14.226 ;                2.275 ;               19.487 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.110844201.json.gz 
              525.583 ;               14.226 ;                2.273 ;               19.487 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.111845080.json.gz 
              525.750 ;               14.320 ;                2.253 ;               19.707 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.112845981.json.gz 
              525.917 ;               14.320 ;                2.252 ;               19.708 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.113846687.json.gz 
              526.083 ;               14.337 ;                2.250 ;               19.747 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.114848169.json.gz 
              526.250 ;               14.337 ;                2.248 ;               19.747 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.115850065.json.gz 
              526.417 ;               14.337 ;                2.250 ;               19.747 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.120851592.json.gz 
              526.583 ;               14.337 ;                2.249 ;               19.747 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.121853560.json.gz 
              526.750 ;               14.337 ;                2.247 ;               19.747 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.122855892.json.gz 
              526.917 ;               14.364 ;                2.246 ;               19.808 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.123857276.json.gz 
              527.100 ;               14.382 ;                2.244 ;               19.851 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.124859661.json.gz 
              527.267 ;               14.393 ;                2.253 ;               19.875 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.125901150.json.gz 
              527.433 ;               14.393 ;                2.251 ;               19.875 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.130902991.json.gz 
              527.600 ;               14.393 ;                2.251 ;               19.875 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.131904379.json.gz 
              527.767 ;               14.393 ;                2.249 ;               19.875 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.132906087.json.gz 
              527.933 ;               14.393 ;                2.250 ;               19.875 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.133907697.json.gz 
              528.100 ;               14.393 ;                2.249 ;               19.875 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.134909070.json.gz 
              528.267 ;               14.393 ;                2.247 ;               19.875 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.135912010.json.gz 
              528.433 ;               14.392 ;                2.246 ;               19.875 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.140913238.json.gz 
              528.600 ;               14.392 ;                2.245 ;               19.875 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.141914761.json.gz 
              528.767 ;               14.401 ;                2.243 ;               19.894 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.142916271.json.gz 
              528.933 ;               14.400 ;                2.242 ;               19.894 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.143917812.json.gz 
              529.100 ;               14.376 ;                2.240 ;               19.838 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.144919228.json.gz 
              529.267 ;               14.298 ;                2.241 ;               19.660 ;                4.930 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.145920455.json.gz 
              529.433 ;               14.156 ;                2.240 ;               19.335 ;                4.929 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.150921387.json.gz 
              529.600 ;               14.135 ;                2.236 ;               19.286 ;                4.929 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.151923786.json.gz 
              529.767 ;               14.109 ;                2.236 ;               19.234 ;                4.923 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.152925185.json.gz 
              529.933 ;               14.266 ;                2.235 ;               19.592 ;                4.923 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.153927165.json.gz 
              530.100 ;               14.280 ;                2.233 ;               19.627 ;                4.923 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.154928366.json.gz 
              530.267 ;               14.281 ;                2.232 ;               19.629 ;                4.923 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.155930020.json.gz 
              530.433 ;               14.281 ;                2.229 ;               19.629 ;                4.923 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.160931828.json.gz 
              530.600 ;               14.281 ;                2.228 ;               19.629 ;                4.923 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.161935613.json.gz 
              530.767 ;               14.281 ;                2.229 ;               19.629 ;                4.923 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.162936746.json.gz 
              530.933 ;               14.294 ;                2.227 ;               19.659 ;                4.923 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.163937768.json.gz 
              531.100 ;               14.282 ;                2.226 ;               19.632 ;                4.923 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.164938481.json.gz 
              531.267 ;               14.305 ;                2.224 ;               19.685 ;                4.923 ;               78.983 ;               94.983 ; Dbmsys.2018.11.14.165940132.json.gz 
